pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
8.888281,0.000000,12.708668,0.000000,8.888281,12.708668,40.333333,79.555556,10.876860,11.865483,5.438430,5.932741,0.166667,20.000000,5.000000,0.272427,0.340799
0.674515,0.000000,9.554096,0.000000,12.357465,9.554096,38.651042,42.484375,10.488876,12.851116,5.244438,6.425558,0.166667,20.000000,5.000000,0.238866,0.310075
1.151498,0.000000,10.281254,0.000000,12.834447,10.281254,38.651042,42.484375,10.488876,12.851116,5.244438,6.425558,0.166667,20.000000,5.000000,0.238866,0.310075
-0.526184,0.000000,1.350266,0.000000,5.270765,6.038191,43.286667,80.164931,10.844959,10.620890,5.422479,5.310445,0.166667,20.000000,5.000000,0.273137,0.316664
9.365264,0.000000,13.435826,0.000000,9.365264,13.435826,40.333333,79.555556,10.876860,11.865483,5.438430,5.932741,0.166667,20.000000,5.000000,0.272427,0.340799
-2.624186,0.000000,7.397634,0.000000,13.646160,12.085559,32.938272,48.609375,11.808098,13.066743,5.904049,6.533372,0.250000,60.000000,5.000000,0.255084,0.324512
-7.536924,0.000000,6.670477,0.000000,8.733422,11.358402,32.938272,48.609375,11.808098,13.066743,5.904049,6.533372,0.250000,60.000000,5.000000,0.255084,0.324512
10.296633,0.000000,12.384202,0.000000,10.296633,12.415111,270.816327,62.203781,5.009722,13.694175,2.504861,6.847088,0.200000,130.000000,0.000000,0.433746,0.357448
5.832371,0.000000,12.643459,0.000000,5.832371,12.674367,270.816327,62.203781,5.009722,13.694175,2.504861,6.847088,0.200000,130.000000,0.000000,0.433746,0.357448
13.451362,0.000000,3.653640,0.000000,15.477846,4.496985,306.906250,68.510204,12.679781,14.718411,6.339890,7.359205,0.125000,80.000000,5.000000,0.622271,0.377146
50.720653,0.000000,92.648858,0.000000,50.720653,92.648858,764.140625,337.699597,17.772711,24.321014,8.886355,12.160507,0.047619,10.000000,5.000000,1.325149,0.863788
14.252659,0.000000,74.980738,0.000000,14.252659,74.980738,67.212969,72.807364,16.254730,24.732773,8.127365,12.366387,0.125000,100.000000,5.000000,0.410028,0.577009
35.863430,0.000000,67.830238,0.000000,35.863430,67.830238,472.194444,72.807364,15.593918,24.732773,7.796959,12.366387,0.100000,20.000000,5.000000,0.909561,0.577009
51.263294,0.000000,96.128099,0.000000,51.263294,96.128099,764.140625,337.699597,17.772711,24.321014,8.886355,12.160507,0.047619,10.000000,5.000000,1.325149,0.863788
14.245236,0.000000,77.564584,0.000000,14.245236,77.564584,67.212969,72.807364,16.254730,24.732773,8.127365,12.366387,0.125000,100.000000,5.000000,0.410028,0.577009
49.959243,0.000000,99.799357,0.000000,49.959243,99.799357,764.140625,337.699597,17.772711,24.321014,8.886355,12.160507,0.047619,10.000000,5.000000,1.325149,0.863788
50.501884,0.000000,103.278598,0.000000,50.501884,103.278598,764.140625,337.699597,17.772711,24.321014,8.886355,12.160507,0.047619,10.000000,5.000000,1.325149,0.863788
35.323593,0.000000,70.414085,0.000000,35.323593,70.414085,472.194444,72.807364,15.593918,24.732773,7.796959,12.366387,0.100000,20.000000,5.000000,0.909561,0.577009
48.568330,0.000000,1811.116420,0.000000,48.568330,1811.116420,507.531797,420.209095,21.238173,27.229971,10.619087,13.614985,0.055556,80.000000,10.000000,0.787457,1.069983
44.791936,0.000000,1889.347314,0.000000,44.791936,1889.347314,507.531797,420.209095,21.238173,27.229971,10.619087,13.614985,0.055556,80.000000,10.000000,0.787457,1.069983
846.366358,0.000000,3418.803061,0.000000,846.366358,3418.803061,249.900757,341.880306,25.318764,43.418589,12.659382,21.709295,0.166667,180.000000,10.000000,0.819336,1.296460
812.968141,0.000000,3418.803061,0.000000,812.968141,3418.803061,249.900757,341.880306,25.318764,43.418589,12.659382,21.709295,0.166667,180.000000,10.000000,0.819336,1.296460
1209.012643,0.000000,3983.518430,0.000000,1209.012643,3983.518430,286.165385,398.351843,25.415231,39.246240,12.707615,19.623120,0.050000,180.000000,10.000000,0.865590,1.282946
1175.614426,0.000000,3983.518430,0.000000,1175.614426,3983.518430,286.165385,398.351843,25.415231,39.246240,12.707615,19.623120,0.050000,180.000000,10.000000,0.865590,1.282946
3410.282605,0.000000,3958.475207,0.000000,3410.282605,3958.475207,341.028261,395.847521,47.828077,50.011131,23.914038,25.005566,0.166667,30.000000,20.000000,1.382788,1.508518
3410.282605,0.000000,3958.475207,0.000000,3410.282605,3958.475207,341.028261,395.847521,47.828077,50.011131,23.914038,25.005566,0.166667,30.000000,20.000000,1.382788,1.508518
4013.562789,0.000000,4561.755391,0.000000,4013.562789,4561.755391,401.356279,456.175539,44.474993,47.132880,22.237497,23.566440,0.041667,30.000000,20.000000,1.390522,1.525686
4013.562789,0.000000,4561.755391,0.000000,4013.562789,4561.755391,401.356279,456.175539,44.474993,47.132880,22.237497,23.566440,0.041667,30.000000,20.000000,1.390522,1.525686
2983.467498,0.000000,4049.184615,0.000000,2983.467498,4049.184615,298.346750,404.918462,46.985928,54.196299,23.492964,27.098150,0.055556,40.000000,20.000000,1.312468,1.591215
2983.467498,0.000000,4049.184615,0.000000,2983.467498,4049.184615,298.346750,404.918462,46.985928,54.196299,23.492964,27.098150,0.055556,40.000000,20.000000,1.312468,1.591215
2983.467498,0.000000,4049.184615,0.000000,2983.467498,4049.184615,298.346750,404.918462,46.985928,54.196299,23.492964,27.098150,0.055556,40.000000,20.000000,1.312468,1.591215
2983.467498,0.000000,4049.184615,0.000000,2983.467498,4049.184615,298.346750,404.918462,46.985928,54.196299,23.492964,27.098150,0.055556,40.000000,20.000000,1.312468,1.591215
0.350970,0.000000,564.577778,0.000000,2.458849,564.577778,57.487603,56.457778,19.040168,41.440539,9.520084,20.720269,0.200000,850.000000,5.000000,0.405503,0.899340
5832.095540,0.000000,10321.322583,0.000000,5832.095540,10321.322583,583.209554,1032.132258,49.757125,58.658007,24.878563,29.329003,0.043478,290.000000,20.000000,1.724438,2.465130
5832.095540,0.000000,10321.322583,0.000000,5832.095540,10321.322583,583.209554,1032.132258,49.757125,58.658007,24.878563,29.329003,0.043478,290.000000,20.000000,1.724438,2.465130
7270.038484,0.000000,23365.735909,0.000000,7270.038484,23365.735909,727.003848,2336.573591,36.474027,59.134310,18.237013,29.567155,0.066667,790.000000,15.000000,1.626819,4.103540
7270.038484,0.000000,23365.735909,0.000000,7270.038484,23365.735909,727.003848,2336.573591,36.474027,59.134310,18.237013,29.567155,0.066667,790.000000,15.000000,1.626819,4.103540
7270.038484,0.000000,23365.735909,0.000000,7270.038484,23365.735909,727.003848,2336.573591,36.474027,59.134310,18.237013,29.567155,0.066667,790.000000,15.000000,1.626819,4.103540
5832.095540,0.000000,10321.322583,0.000000,5832.095540,10321.322583,583.209554,1032.132258,49.757125,58.658007,24.878563,29.329003,0.043478,290.000000,20.000000,1.724438,2.465130
7270.038484,0.000000,23365.735909,0.000000,7270.038484,23365.735909,727.003848,2336.573591,36.474027,59.134310,18.237013,29.567155,0.066667,790.000000,15.000000,1.626819,4.103540
5832.095540,0.000000,10321.322583,0.000000,5832.095540,10321.322583,583.209554,1032.132258,49.757125,58.658007,24.878563,29.329003,0.043478,290.000000,20.000000,1.724438,2.465130
33.155923,0.000000,2712.228080,0.000000,33.155923,2712.228080,242.639563,271.222808,21.649933,64.718017,10.824966,32.359008,0.090909,1470.000000,10.000000,0.500678,1.631698
